3492000048813568473|OF 1|EXITOSO
3492000048813568951|OF 1|EXITOSO
3492000048813570103|OF 1|EXITOSO
3492000048813571235|OF 1|EXITOSO
3492000048813606950|OF 1|EXITOSO
3492000048813608828|OF 1|EXITOSO
3492000048813640839|OF 1|EXITOSO
3492000048813642004|OF 1|EXITOSO
3492000048813643508|OF 1|EXITOSO
3492000048813725958|OF 1|EXITOSO
3492000048813726496|OF 1|EXITOSO
3492000048813726982|OF 1|EXITOSO
3492000048813727438|OF 1|EXITOSO
3492000048813728158|OF 1|EXITOSO
3492000048813729289|OF 1|EXITOSO
3492000048813729637|OF 1|EXITOSO
3492000048813759801|OF 1|EXITOSO
3492000048813851061|OF 1|EXITOSO
3492000048813851372|OF 1|EXITOSO
3492000048813853243|OF 1|EXITOSO
3492000048813853613|OF 1|EXITOSO
3492000048813854637|OF 1|EXITOSO
3492000048813860243|OF 1|EXITOSO
3492000048813889136|OF 1|EXITOSO
3492000048813889752|OF 1|EXITOSO
3492000048813890245|OF 1|EXITOSO
3492000048813890715|OF 1|EXITOSO
3492000048813891787|OF 1|EXITOSO
3492000048813892143|OF 1|EXITOSO
3492000048813893228|OF 1|EXITOSO
3492000048813959204|OF 1|EXITOSO
3492000048813959394|OF 1|EXITOSO
3492000048813960580|OF 1|EXITOSO
3492000048813961204|OF 1|EXITOSO
3492000048813961499|OF 1|EXITOSO
3492000048814022913|OF 1|EXITOSO
3492000048814023528|OF 1|EXITOSO
3492000048814024054|OF 1|EXITOSO
3492000048814024266|OF 1|EXITOSO
3492000048814024684|OF 1|EXITOSO
3492000048814025115|OF 1|EXITOSO
3492000048814143725|OF 1|EXITOSO
3492000048814144318|OF 1|EXITOSO
3492000048814145224|OF 1|EXITOSO
3492000048814145873|OF 1|EXITOSO
3492000048814202935|OF 1|EXITOSO
3492000048814204423|OF 1|EXITOSO
3492000048814205394|OF 1|EXITOSO
3492000048814205740|OF 1|EXITOSO
3492000048814206140|OF 1|EXITOSO
3492000048814206432|OF 1|EXITOSO
3492000048814371054|OF 1|EXITOSO
3492000048814372381|OF 1|EXITOSO
3492000048814373056|OF 1|EXITOSO
3492000048814373746|OF 1|EXITOSO
3492000048814460203|OF 1|EXITOSO
3492000048814460947|OF 1|EXITOSO
3492000048814461741|OF 1|EXITOSO
3492000048814462210|OF 1|EXITOSO
3492000048814462548|OF 1|EXITOSO
3492000048814462828|OF 1|EXITOSO
3492000048814463735|OF 1|EXITOSO
3492000048814463889|OF 1|EXITOSO
3492000048814559127|OF 1|EXITOSO
3492000048814559651|OF 1|EXITOSO
3492000048814560654|OF 1|EXITOSO
3492000048814561241|OF 1|EXITOSO
3492000048814562138|OF 1|EXITOSO
3492000048814562337|OF 1|EXITOSO
3492000048814562787|OF 1|EXITOSO
3492000048814647020|OF 1|EXITOSO
3492000048814675802|OF 1|EXITOSO
3492000048814676551|OF 1|EXITOSO
3492000048814677480|OF 1|EXITOSO
3492000048814702321|OF 1|EXITOSO
3492000048814702965|OF 1|EXITOSO
3492000048814704334|OF 1|EXITOSO
3492000048814704829|OF 1|EXITOSO
3492000048814718940|OF 1|EXITOSO
3492000048814720365|OF 1|EXITOSO
3492000048814722008|OF 1|EXITOSO
3492000048814753048|OF 1|EXITOSO
3492000048814753832|OF 1|EXITOSO
3492000048814754558|OF 1|EXITOSO
3492000048814822976|OF 1|EXITOSO
3492000048814823609|OF 1|EXITOSO
3492000048814824144|OF 1|EXITOSO
3492000048814824287|OF 1|EXITOSO
3492000048814859617|OF 1|EXITOSO
3492000048814860889|OF 1|EXITOSO
3492000048814861781|OF 1|EXITOSO
3492000048814862506|OF 1|EXITOSO
3492000048814862702|OF 1|EXITOSO
3492000048814863422|OF 1|EXITOSO
3492000048814863734|OF 1|EXITOSO
3492000048814910263|OF 1|EXITOSO
3492000048814910490|OF 1|EXITOSO
3492000048815002686|OF 1|EXITOSO
3492000048815003421|OF 1|EXITOSO
3492000048815003923|OF 1|EXITOSO
3492000048815014110|OF 1|EXITOSO
3492000048815015833|OF 1|EXITOSO
3492000048815017154|OF 1|EXITOSO
3492000048815075327|OF 1|EXITOSO
3492000048815075783|OF 1|EXITOSO
3492000048815076502|OF 1|EXITOSO
3492000048815077030|OF 1|EXITOSO
3492000048815077500|OF 1|EXITOSO
3492000048815078169|OF 1|EXITOSO
3492000048815148834|OF 1|EXITOSO
3492000048815149600|OF 1|EXITOSO
3492000048815150381|OF 1|EXITOSO
3492000048815151094|OF 1|EXITOSO
3492000048815168651|OF 1|EXITOSO
3492000048815170232|OF 1|EXITOSO
3492000048815170872|OF 1|EXITOSO
3492000048815171165|OF 1|EXITOSO
3492000048815171681|OF 1|EXITOSO
3492000048815172564|OF 1|EXITOSO
3492000048815172864|OF 1|EXITOSO
3492000048815176249|OF 1|EXITOSO
3492000048815185964|OF 1|EXITOSO
3492000048815187715|OF 1|EXITOSO
3492000048815212385|OF 1|EXITOSO
3492000048815213011|OF 1|EXITOSO
3492000048815213551|OF 1|EXITOSO
3492000048815214621|OF 1|EXITOSO
3492000048815320054|OF 1|EXITOSO
3492000048815321534|OF 1|EXITOSO
3492000048815322285|OF 1|EXITOSO
3492000048815322658|OF 1|EXITOSO
3492000048815350590|OF 1|EXITOSO
3492000048815351549|OF 1|EXITOSO
3492000048815452628|OF 1|EXITOSO
3492000048815453747|OF 1|EXITOSO
3492000048815454248|OF 1|EXITOSO
3492000048815454846|OF 1|EXITOSO
3492000048815455125|OF 1|EXITOSO
3492000048815455397|OF 1|EXITOSO
3492000048815456000|OF 1|EXITOSO
3492000048815600966|OF 1|EXITOSO
3492000048815601459|OF 1|EXITOSO
3492000048815705550|OF 1|EXITOSO
3492000048815708543|OF 1|EXITOSO
3492000048815709632|OF 1|EXITOSO
3492000048815766820|OF 1|EXITOSO
3492000048815767514|OF 1|EXITOSO
3492000048815768386|OF 1|EXITOSO
3492000048815768982|OF 1|EXITOSO
3492000048815769663|OF 1|EXITOSO
3492000048815804514|OF 1|EXITOSO
3492000048815805661|OF 1|EXITOSO
3492000048815806740|OF 1|EXITOSO
3492000048815807280|OF 1|EXITOSO
3492000048815807719|OF 1|EXITOSO
3492000048815808077|OF 1|EXITOSO
3492000048815860294|OF 1|EXITOSO
3492000048815861118|OF 1|EXITOSO
3492000048815861445|OF 1|EXITOSO
3492000048815862647|OF 1|EXITOSO
3492000048815864149|OF 1|EXITOSO
3492000048815916099|OF 1|EXITOSO
3492000048815916741|OF 1|EXITOSO
3492000048815916843|OF 1|EXITOSO
3492000048815929944|OF 1|EXITOSO
3492000048815930835|OF 1|EXITOSO
3492000048815932891|OF 1|EXITOSO
3492000048815976265|OF 1|EXITOSO
3492000048815976780|OF 1|EXITOSO
3492000048815977410|OF 1|EXITOSO
3492000048815989192|OF 1|EXITOSO
3492000048815991173|OF 1|EXITOSO
3492000048815991604|OF 1|EXITOSO
3492000048815992421|OF 1|EXITOSO
3492000048816065626|OF 1|EXITOSO
3492000048816083808|OF 1|EXITOSO
3492000048816084447|OF 1|EXITOSO
3492000048816085471|OF 1|EXITOSO
3492000048816086047|OF 1|EXITOSO
3492000048816086466|OF 1|EXITOSO
3492000048816086925|OF 1|EXITOSO
3492000048816135648|OF 1|EXITOSO
3492000048816135933|OF 1|EXITOSO
3492000048816136669|OF 1|EXITOSO
3492000048816137394|OF 1|EXITOSO
3492000048816137748|OF 1|EXITOSO
3492000048816138630|OF 1|EXITOSO
3492000048816191831|OF 1|EXITOSO
3492000048816193236|OF 1|EXITOSO
3492000048816194126|OF 1|EXITOSO
3492000048816194361|OF 1|EXITOSO
3492000048816286814|OF 1|EXITOSO
3492000048816288078|OF 1|EXITOSO
3492000048816372758|OF 1|EXITOSO
3492000048816373139|OF 1|EXITOSO
3492000048816373504|OF 1|EXITOSO
3492000048816418224|OF 1|EXITOSO
3492000048816419377|OF 1|EXITOSO
3492000048816466721|OF 1|EXITOSO
3492000048816468231|OF 1|EXITOSO
3492000048816469586|OF 1|EXITOSO
3492000048816565377|OF 1|EXITOSO
3492000048816566084|OF 1|EXITOSO
3492000048816566814|OF 1|EXITOSO
3492000048816567626|OF 1|EXITOSO
3492000048816567903|OF 1|EXITOSO
3492000048816575974|OF 1|EXITOSO
3492000048816576500|OF 1|EXITOSO
3492000048816576882|OF 1|EXITOSO
3492000048816620496|OF 1|EXITOSO
3492000048816621058|OF 1|EXITOSO
3492000048816622400|OF 1|EXITOSO
3492000048816623893|OF 1|EXITOSO
3492000048816714635|OF 1|EXITOSO
3492000048816715180|OF 1|EXITOSO
3492000048816715899|OF 1|EXITOSO
3492000048816717376|OF 1|EXITOSO
3492000048817015855|OF 1|EXITOSO
3492000048817018918|OF 1|EXITOSO
3492000048817075636|OF 1|EXITOSO
3492000048817076733|OF 1|EXITOSO
3492000048817077574|OF 1|EXITOSO
3492000048817078285|OF 1|EXITOSO
3492000048817079087|OF 1|EXITOSO
3492000048817114419|OF 1|EXITOSO
3492000048817115316|OF 1|EXITOSO
3492000048817115915|OF 1|EXITOSO
3492000048817117321|OF 1|EXITOSO
3492000048817117477|OF 1|EXITOSO
3492000048817117982|OF 1|EXITOSO
3492000048817122796|OF 1|EXITOSO
3492000048817124097|OF 1|EXITOSO
3492000048817124617|OF 1|EXITOSO
3492000048817125436|OF 1|EXITOSO
3492000048817126250|OF 1|EXITOSO
3492000048817126692|OF 1|EXITOSO
3492000048817137245|OF 1|EXITOSO
3492000048817137778|OF 1|EXITOSO
3492000048817139096|OF 1|EXITOSO
3492000048817195621|OF 1|EXITOSO
3492000048817195867|OF 1|EXITOSO
3492000048817196189|OF 1|EXITOSO
3492000048817197048|OF 1|EXITOSO
3492000048817197666|OF 1|EXITOSO
3492000048817199608|OF 1|EXITOSO
3492000048817244431|OF 1|EXITOSO
3492000048817245097|OF 1|EXITOSO
3492000048817245570|OF 1|EXITOSO
3492000048817246079|OF 1|EXITOSO
3492000048817246705|OF 1|EXITOSO
3492000048817264259|OF 1|EXITOSO
3492000048817265220|OF 1|EXITOSO
3492000048817266640|OF 1|EXITOSO
3492000048817267301|OF 1|EXITOSO
3492000048817267989|OF 1|EXITOSO
3492000048817290163|OF 1|EXITOSO
3492000048817291864|OF 1|EXITOSO
3492000048817292614|OF 1|EXITOSO
3492000048817293852|OF 1|EXITOSO
3492000048817320894|OF 1|EXITOSO
3492000048817321927|OF 1|EXITOSO
3492000048817322251|OF 1|EXITOSO
3492000048817322973|OF 1|EXITOSO
3492000048817329558|OF 1|EXITOSO
3492000048817330126|OF 1|EXITOSO
3492000048817330658|OF 1|EXITOSO
3492000048817331839|OF 1|EXITOSO
3492000048817332302|OF 1|EXITOSO
3492000048817332535|OF 1|EXITOSO
3492000048817350043|OF 1|EXITOSO
3492000048817350998|OF 1|EXITOSO
3492000048817351349|OF 1|EXITOSO
3492000048817393909|OF 1|EXITOSO
3492000048817394391|OF 1|EXITOSO
3492000048817394828|OF 1|EXITOSO
3492000048817395828|OF 1|EXITOSO
3492000048817396112|OF 1|EXITOSO
3492000048817419197|OF 1|EXITOSO
3492000048817419845|OF 1|EXITOSO
3492000048817420367|OF 1|EXITOSO
3492000048817420803|OF 1|EXITOSO
3492000048817421444|OF 1|EXITOSO
3492000048817421835|OF 1|EXITOSO
3492000048817432192|OF 1|EXITOSO
3492000048817441133|OF 1|EXITOSO
3492000048817442007|OF 1|EXITOSO
3492000048817442429|OF 1|EXITOSO
3492000048817443590|OF 1|EXITOSO
3492000048817444362|OF 1|EXITOSO
3492000048817530945|OF 1|EXITOSO
3492000048817531692|OF 1|EXITOSO
3492000048817532660|OF 1|EXITOSO
3492000048817533657|OF 1|EXITOSO
3492000048817534199|OF 1|EXITOSO
3492000048817612431|OF 1|EXITOSO
3492000048817612912|OF 1|EXITOSO
3492000048817613356|OF 1|EXITOSO
3492000048817614324|OF 1|EXITOSO
3492000048817614604|OF 1|EXITOSO
3492000048817615171|OF 1|EXITOSO
3492000048817964146|OF 1|EXITOSO
3492000048817964396|OF 1|EXITOSO
3492000048817965376|OF 1|EXITOSO
3492000048817965981|OF 1|EXITOSO
3492000048817966486|OF 1|EXITOSO
3492000048817967184|OF 1|EXITOSO
3492000048807037643|OF 1|EXITOSO
3492000048812021212|OF 1|EXITOSO
3492000048817385134|OF 1|EXITOSO
3492000048812524615|OF 1|EXITOSO
3492000048804509233|OF 1|EXITOSO
3492000048804510303|OF 1|EXITOSO
3492000048805856597|OF 1|EXITOSO
3492000048806307792|OF 1|EXITOSO
3492000048806308448|OF 1|EXITOSO
3492000048806309398|OF 1|EXITOSO
3492000048807037906|OF 1|EXITOSO
3492000048807108234|OF 1|EXITOSO
3492000048807454207|OF 1|EXITOSO
3492000048807534495|OF 1|EXITOSO
3492000048807773202|OF 1|EXITOSO
3492000048807850394|OF 1|EXITOSO
3492000048807851216|OF 1|EXITOSO
3492000048808066753|OF 1|EXITOSO
3492000048808067680|OF 1|EXITOSO
3492000048808069533|OF 1|EXITOSO
3492000048808371247|OF 1|EXITOSO
3492000048808375220|OF 1|EXITOSO
3492000048808733219|OF 1|EXITOSO
3492000048808734492|OF 1|EXITOSO
3492000048808734988|OF 1|EXITOSO
3492000048808735776|OF 1|EXITOSO
3492000048809629853|OF 1|EXITOSO
3492000048809631102|OF 1|EXITOSO
3492000048809632110|OF 1|EXITOSO
3492000048809633302|OF 1|EXITOSO
3492000048810020440|OF 1|EXITOSO
3492000048810021467|OF 1|EXITOSO
3492000048810022249|OF 1|EXITOSO
3492000048810023229|OF 1|EXITOSO
3492000048810023865|OF 1|EXITOSO
3492000048810317368|OF 1|EXITOSO
3492000048810317779|OF 1|EXITOSO
3492000048810318687|OF 1|EXITOSO
3492000048810509883|OF 1|EXITOSO
3492000048810510647|OF 1|EXITOSO
3492000048810900253|OF 1|EXITOSO
3492000048811268095|OF 1|EXITOSO
3492000048811269132|OF 1|EXITOSO
3492000048811463105|OF 1|EXITOSO
3492000048811464668|OF 1|EXITOSO
3492000048811910587|OF 1|EXITOSO
3492000048811911749|OF 1|EXITOSO
3492000048811913020|OF 1|EXITOSO
3492000048811966494|OF 1|EXITOSO
3492000048812497906|OF 1|EXITOSO
3492000048812499495|OF 1|EXITOSO
3492000048812500404|OF 1|EXITOSO
3492000048812501010|OF 1|EXITOSO
3492000048812520187|OF 1|EXITOSO
3492000048812520853|OF 1|EXITOSO
3492000048812523006|OF 1|EXITOSO
3492000048812712603|OF 1|EXITOSO
3492000048812815580|OF 1|EXITOSO
3492000048812815729|OF 1|EXITOSO
3492000048812816314|OF 1|EXITOSO
3492000048812817473|OF 1|EXITOSO
3492000048813102878|OF 1|EXITOSO
3492000048813172352|OF 1|EXITOSO
3492000048813172574|OF 1|EXITOSO
3492000048813352425|OF 1|EXITOSO
3492000048813352681|OF 1|EXITOSO
3492000048813352838|OF 1|EXITOSO
3492000048813354021|OF 1|EXITOSO
3492000048813354653|OF 1|EXITOSO
3492000048813355332|OF 1|EXITOSO
3492000048813356172|OF 1|EXITOSO
3492000048813463332|OF 1|EXITOSO
3492000048813485429|OF 1|EXITOSO
3492000048813486639|OF 1|EXITOSO
3492000048813487408|OF 1|EXITOSO
3492000048813487792|OF 1|EXITOSO
3492000048813488715|OF 1|EXITOSO
3492000048813859272|OF 1|EXITOSO
3492000048813894640|OF 1|EXITOSO
3492000048813895275|OF 1|EXITOSO
3492000048813896046|OF 1|EXITOSO
3492000048814093318|OF 1|EXITOSO
3492000048814824677|OF 1|EXITOSO
3492000048815016096|OF 1|EXITOSO
3492000048815276044|OF 1|EXITOSO
3492000048807038352|OF 1|EXITOSO
3492000048813487560|OF 1|EXITOSO
3492000048813893570|OF 1|EXITOSO
3492000048813893889|OF 1|EXITOSO
3492000048813896191|OF 1|EXITOSO
3492000048813896460|OF 1|EXITOSO
3492000048813897244|OF 1|EXITOSO
3492000048815529341|OF 1|EXITOSO
3492000048802379191|OF 1|EXITOSO
3492000048802569679|OF 1|EXITOSO
3492000048802247989|OF 1|EXITOSO
3492000048802292431|OF 1|EXITOSO
3492000048800913633|OF 1|EXITOSO
3492000048805891788|OF 1|EXITOSO
3492000048799354087|OF 1|EXITOSO
3492000048799354540|OF 1|EXITOSO
3492000048799354708|OF 1|EXITOSO
3492000048799354874|OF 1|EXITOSO
3492000048799795896|OF 1|EXITOSO
3492000048800073039|OF 1|EXITOSO
3492000048800074692|OF 1|EXITOSO
3492000048800395691|OF 1|EXITOSO
3492000048800437247|OF 1|EXITOSO
3492000048800438570|OF 1|EXITOSO
3492000048800439340|OF 1|EXITOSO
3492000048800439627|OF 1|EXITOSO
3492000048800483976|OF 1|EXITOSO
3492000048800569285|OF 1|EXITOSO
3492000048800572479|OF 1|EXITOSO
3492000048800702759|OF 1|EXITOSO
3492000048800703178|OF 1|EXITOSO
3492000048800705030|OF 1|EXITOSO
3492000048800791396|OF 1|EXITOSO
3492000048800994148|OF 1|EXITOSO
3492000048800994753|OF 1|EXITOSO
3492000048800995851|OF 1|EXITOSO
3492000048800996983|OF 1|EXITOSO
3492000048800998265|OF 1|EXITOSO
3492000048801175191|OF 1|EXITOSO
3492000048801175750|OF 1|EXITOSO
3492000048801176389|OF 1|EXITOSO
3492000048801177653|OF 1|EXITOSO
3492000048801334154|OF 1|EXITOSO
3492000048801335054|OF 1|EXITOSO
3492000048801335288|OF 1|EXITOSO
3492000048801336249|OF 1|EXITOSO
3492000048801337226|OF 1|EXITOSO
3492000048801375001|OF 1|EXITOSO
3492000048801465638|OF 1|EXITOSO
3492000048801466443|OF 1|EXITOSO
3492000048801574137|OF 1|EXITOSO
3492000048801574456|OF 1|EXITOSO
3492000048801574800|OF 1|EXITOSO
3492000048801575317|OF 1|EXITOSO
3492000048801575677|OF 1|EXITOSO
3492000048801576285|OF 1|EXITOSO
3492000048801576712|OF 1|EXITOSO
3492000048801577160|OF 1|EXITOSO
3492000048801578050|OF 1|EXITOSO
3492000048802025051|OF 1|EXITOSO
3492000048802025592|OF 1|EXITOSO
3492000048802026937|OF 1|EXITOSO
3492000048802028124|OF 1|EXITOSO
3492000048802028727|OF 1|EXITOSO
3492000048802080191|OF 1|EXITOSO
3492000048802132835|OF 1|EXITOSO
3492000048802133052|OF 1|EXITOSO
3492000048802133533|OF 1|EXITOSO
3492000048802134630|OF 1|EXITOSO
3492000048802135007|OF 1|EXITOSO
3492000048802135835|OF 1|EXITOSO
3492000048802176023|OF 1|EXITOSO
3492000048802227305|OF 1|EXITOSO
3492000048802227964|OF 1|EXITOSO
3492000048802229942|OF 1|EXITOSO
3492000048802252576|OF 1|EXITOSO
3492000048802253951|OF 1|EXITOSO
3492000048802254652|OF 1|EXITOSO
3492000048802255700|OF 1|EXITOSO
3492000048802256094|OF 1|EXITOSO
3492000048802286830|OF 1|EXITOSO
3492000048802287615|OF 1|EXITOSO
3492000048802288169|OF 1|EXITOSO
3492000048802288823|OF 1|EXITOSO
3492000048802289133|OF 1|EXITOSO
3492000048802289622|OF 1|EXITOSO
3492000048802290560|OF 1|EXITOSO
3492000048802347529|OF 1|EXITOSO
3492000048802348057|OF 1|EXITOSO
3492000048802348609|OF 1|EXITOSO
3492000048802349772|OF 1|EXITOSO
3492000048802350689|OF 1|EXITOSO
3492000048802381821|OF 1|EXITOSO
3492000048802382357|OF 1|EXITOSO
3492000048802382835|OF 1|EXITOSO
3492000048802383378|OF 1|EXITOSO
3492000048802384862|OF 1|EXITOSO
3492000048802471951|OF 1|EXITOSO
3492000048802472412|OF 1|EXITOSO
3492000048802472980|OF 1|EXITOSO
3492000048802473428|OF 1|EXITOSO
3492000048802475425|OF 1|EXITOSO
3492000048802488732|OF 1|EXITOSO
3492000048802490168|OF 1|EXITOSO
3492000048802490989|OF 1|EXITOSO
3492000048802491465|OF 1|EXITOSO
3492000048802652263|OF 1|EXITOSO
3492000048802653205|OF 1|EXITOSO
3492000048802765374|OF 1|EXITOSO
3492000048802766030|OF 1|EXITOSO
3492000048802766567|OF 1|EXITOSO
3492000048802767109|OF 1|EXITOSO
3492000048802862679|OF 1|EXITOSO
3492000048802862950|OF 1|EXITOSO
3492000048802863621|OF 1|EXITOSO
3492000048802864352|OF 1|EXITOSO
3492000048802865622|OF 1|EXITOSO
3492000048802866178|OF 1|EXITOSO
3492000048802926723|OF 1|EXITOSO
3492000048802927233|OF 1|EXITOSO
3492000048802927776|OF 1|EXITOSO
3492000048802928262|OF 1|EXITOSO
3492000048802928885|OF 1|EXITOSO
3492000048802929250|OF 1|EXITOSO
3492000048802929632|OF 1|EXITOSO
3492000048802930061|OF 1|EXITOSO
3492000048802930473|OF 1|EXITOSO
3492000048803029616|OF 1|EXITOSO
3492000048803045572|OF 1|EXITOSO
3492000048803046187|OF 1|EXITOSO
3492000048803065412|OF 1|EXITOSO
3492000048803149778|OF 1|EXITOSO
3492000048803150303|OF 1|EXITOSO
3492000048803158527|OF 1|EXITOSO
3492000048803159607|OF 1|EXITOSO
3492000048803159923|OF 1|EXITOSO
3492000048803160413|OF 1|EXITOSO
3492000048803160842|OF 1|EXITOSO
3492000048803249163|OF 1|EXITOSO
3492000048803249849|OF 1|EXITOSO
3492000048803251133|OF 1|EXITOSO
3492000048803252083|OF 1|EXITOSO
3492000048803286034|OF 1|EXITOSO
3492000048803286616|OF 1|EXITOSO
3492000048803287009|OF 1|EXITOSO
3492000048803304821|OF 1|EXITOSO
3492000048803305666|OF 1|EXITOSO
3492000048803306494|OF 1|EXITOSO
3492000048803307143|OF 1|EXITOSO
3492000048803307533|OF 1|EXITOSO
3492000048803399383|OF 1|EXITOSO
3492000048803401054|OF 1|EXITOSO
3492000048803401530|OF 1|EXITOSO
3492000048803402326|OF 1|EXITOSO
3492000048803403664|OF 1|EXITOSO
3492000048803404208|OF 1|EXITOSO
3492000048803404937|OF 1|EXITOSO
3492000048803405597|OF 1|EXITOSO
3492000048803405968|OF 1|EXITOSO
3492000048803406532|OF 1|EXITOSO
3492000048803406885|OF 1|EXITOSO
3492000048803407367|OF 1|EXITOSO
3492000048803520378|OF 1|EXITOSO
3492000048803522846|OF 1|EXITOSO
3492000048803523741|OF 1|EXITOSO
3492000048803525309|OF 1|EXITOSO
3492000048803525751|OF 1|EXITOSO
3492000048803527034|OF 1|EXITOSO
3492000048803627342|OF 1|EXITOSO
3492000048803628199|OF 1|EXITOSO
3492000048803668123|OF 1|EXITOSO
3492000048803669153|OF 1|EXITOSO
3492000048803696821|OF 1|EXITOSO
3492000048803697512|OF 1|EXITOSO
3492000048803698182|OF 1|EXITOSO
3492000048803751822|OF 1|EXITOSO
3492000048803752494|OF 1|EXITOSO
3492000048803771823|OF 1|EXITOSO
3492000048803790528|OF 1|EXITOSO
3492000048803792050|OF 1|EXITOSO
3492000048803792415|OF 1|EXITOSO
3492000048803792746|OF 1|EXITOSO
3492000048803793200|OF 1|EXITOSO
3492000048803793637|OF 1|EXITOSO
3492000048803822891|OF 1|EXITOSO
3492000048803823505|OF 1|EXITOSO
3492000048803854113|OF 1|EXITOSO
3492000048803854704|OF 1|EXITOSO
3492000048803855076|OF 1|EXITOSO
3492000048803858129|OF 1|EXITOSO
3492000048803936374|OF 1|EXITOSO
3492000048803936725|OF 1|EXITOSO
3492000048803937090|OF 1|EXITOSO
3492000048803937504|OF 1|EXITOSO
3492000048803938473|OF 1|EXITOSO
3492000048803939168|OF 1|EXITOSO
3492000048803939484|OF 1|EXITOSO
3492000048803975058|OF 1|EXITOSO
3492000048803976476|OF 1|EXITOSO
3492000048803978472|OF 1|EXITOSO
3492000048804004278|OF 1|EXITOSO
3492000048804004432|OF 1|EXITOSO
3492000048804005962|OF 1|EXITOSO
3492000048804008158|OF 1|EXITOSO
3492000048804018025|OF 1|EXITOSO
3492000048804019094|OF 1|EXITOSO
3492000048804064599|OF 1|EXITOSO
3492000048804065514|OF 1|EXITOSO
3492000048804066451|OF 1|EXITOSO
3492000048804067324|OF 1|EXITOSO
3492000048804129290|OF 1|EXITOSO
3492000048804130266|OF 1|EXITOSO
3492000048804132364|OF 1|EXITOSO
3492000048804132920|OF 1|EXITOSO
3492000048804203109|OF 1|EXITOSO
3492000048804203725|OF 1|EXITOSO
3492000048804204525|OF 1|EXITOSO
3492000048804205260|OF 1|EXITOSO
3492000048804205596|OF 1|EXITOSO
3492000048804216669|OF 1|EXITOSO
3492000048804218548|OF 1|EXITOSO
3492000048804241003|OF 1|EXITOSO
3492000048804243007|OF 1|EXITOSO
3492000048804243503|OF 1|EXITOSO
3492000048804244080|OF 1|EXITOSO
3492000048804245785|OF 1|EXITOSO
3492000048804248440|OF 1|EXITOSO
3492000048804300088|OF 1|EXITOSO
3492000048804300759|OF 1|EXITOSO
3492000048804301591|OF 1|EXITOSO
3492000048804302044|OF 1|EXITOSO
3492000048804302822|OF 1|EXITOSO
3492000048804303458|OF 1|EXITOSO
3492000048804304098|OF 1|EXITOSO
3492000048804304802|OF 1|EXITOSO
3492000048804319792|OF 1|EXITOSO
3492000048804321487|OF 1|EXITOSO
3492000048804378331|OF 1|EXITOSO
3492000048804378851|OF 1|EXITOSO
3492000048804379389|OF 1|EXITOSO
3492000048804380458|OF 1|EXITOSO
3492000048804380985|OF 1|EXITOSO
3492000048804381597|OF 1|EXITOSO
3492000048804388130|OF 1|EXITOSO
3492000048804388892|OF 1|EXITOSO
3492000048804390262|OF 1|EXITOSO
3492000048804432410|OF 1|EXITOSO
3492000048804473016|OF 1|EXITOSO
3492000048804474753|OF 1|EXITOSO
3492000048804476480|OF 1|EXITOSO
3492000048804481201|OF 1|EXITOSO
3492000048804482094|OF 1|EXITOSO
3492000048804482510|OF 1|EXITOSO
3492000048804483322|OF 1|EXITOSO
3492000048804483976|OF 1|EXITOSO
3492000048804484507|OF 1|EXITOSO
3492000048804484807|OF 1|EXITOSO
3492000048804524527|OF 1|EXITOSO
3492000048804525704|OF 1|EXITOSO
3492000048804526312|OF 1|EXITOSO
3492000048804527138|OF 1|EXITOSO
3492000048804576755|OF 1|EXITOSO
3492000048804577213|OF 1|EXITOSO
3492000048804577846|OF 1|EXITOSO
3492000048804578346|OF 1|EXITOSO
3492000048804578924|OF 1|EXITOSO
3492000048804579299|OF 1|EXITOSO
3492000048804598671|OF 1|EXITOSO
3492000048804599793|OF 1|EXITOSO
3492000048804622577|OF 1|EXITOSO
3492000048804623250|OF 1|EXITOSO
3492000048804624512|OF 1|EXITOSO
3492000048804625435|OF 1|EXITOSO
3492000048804658685|OF 1|EXITOSO
3492000048804659642|OF 1|EXITOSO
3492000048804660320|OF 1|EXITOSO
3492000048804717383|OF 1|EXITOSO
3492000048804718167|OF 1|EXITOSO
3492000048804718778|OF 1|EXITOSO
3492000048804719531|OF 1|EXITOSO
3492000048804720437|OF 1|EXITOSO
3492000048804734512|OF 1|EXITOSO
3492000048804735154|OF 1|EXITOSO
3492000048804735856|OF 1|EXITOSO
3492000048804736557|OF 1|EXITOSO
3492000048804737396|OF 1|EXITOSO
3492000048804738006|OF 1|EXITOSO
3492000048804738462|OF 1|EXITOSO
3492000048804768804|OF 1|EXITOSO
3492000048804770725|OF 1|EXITOSO
3492000048804772368|OF 1|EXITOSO
3492000048804803913|OF 1|EXITOSO
3492000048804804636|OF 1|EXITOSO
3492000048804805261|OF 1|EXITOSO
3492000048804806132|OF 1|EXITOSO
3492000048804812125|OF 1|EXITOSO
3492000048804812494|OF 1|EXITOSO
3492000048804812891|OF 1|EXITOSO
3492000048804813231|OF 1|EXITOSO
3492000048804813752|OF 1|EXITOSO
3492000048804814229|OF 1|EXITOSO
3492000048804815942|OF 1|EXITOSO
3492000048804816537|OF 1|EXITOSO
3492000048804817688|OF 1|EXITOSO
3492000048804818323|OF 1|EXITOSO
3492000048804818685|OF 1|EXITOSO
3492000048804819517|OF 1|EXITOSO
3492000048804820012|OF 1|EXITOSO
3492000048804846794|OF 1|EXITOSO
